worker_id,age,gender,industry,job_role,experience_years,safety_training,safety_equipment_used,shift,working_hours_per_week,environment_risk,injury_history,injury_occurred
2539,46,female,manufacturing,quality inspector,2.0,yes,yes,day,2034-04-27,medium,0.0,0.0
2540,41,female,healthcare,lab technician,8.0,yes,no,night,2048-04-27,medium,0.0,0.0
2541,34,male,mining,driller,6.0,yes,yes,day,2046-04-27,medium,0.0,0.0
2542,55,male,manufacturing,technician,3.0,yes,yes,night,2058-04-27,medium,0.0,1.0
2543,22,female,mining,blaster,1.0,yes,no,day,2055-04-27,high,0.0,1.0
2544,40,female,agriculture,harvester,6.0,no,no,day,2033-04-27,medium,0.0,1.0
2545,34,male,mining,machine operator,0.0,no,yes,day,2035-04-27,medium,1.0,0.0
2546,24,female,construction,builder,2.0,no,yes,day,2062-04-27,medium,0.0,0.0
2547,30,male,mining,blaster,11.0,no,no,day,2032-04-27,high,0.0,1.0
2548,34,male,mining,driller,4.0,yes,no,night,2043-04-27,low,0.0,0.0
2549,40,female,mining,driller,7.0,yes,no,day,2056-04-27,low,0.0,1.0
2550,40,male,manufacturing,assembler,5.0,no,yes,night,2060-04-27,medium,0.0,0.0
2551,20,female,agriculture,harvester,5.0,yes,yes,night,2044-04-27,medium,0.0,0.0
2552,27,female,mining,blaster,4.0,no,yes,day,2061-04-27,medium,0.0,1.0
2553,37,male,healthcare,lab technician,2.0,yes,no,night,2035-04-27,medium,0.0,1.0
2554,36,female,mining,driller,3.0,no,yes,day,2060-04-27,medium,0.0,0.0
2555,45,female,construction,plumber,4.0,no,yes,day,2039-04-27,low,0.0,0.0
2556,21,female,healthcare,paramedic,7.0,yes,no,night,2044-04-27,low,0.0,0.0
2557,18,female,agriculture,irrigation technician,4.0,yes,yes,night,2041-04-27,low,0.0,0.0
2558,24,female,healthcare,paramedic,1.0,yes,no,day,2057-04-27,low,0.0,1.0
2559,23,female,healthcare,lab technician,6.0,yes,yes,day,2059-04-27,medium,0.0,1.0
2560,39,male,construction,electrician,3.0,yes,no,night,2055-04-27,high,0.0,1.0
2561,25,male,mining,blaster,1.0,yes,no,day,2032-04-27,medium,1.0,1.0
2562,50,female,mining,machine operator,3.0,yes,yes,day,2062-04-27,high,0.0,0.0
2563,48,female,mining,blaster,7.0,no,no,day,2046-04-27,medium,0.0,1.0
2564,21,female,construction,builder,5.0,no,no,night,2037-04-27,medium,0.0,0.0
2565,45,female,construction,foreman,3.0,yes,yes,day,,medium,1.0,0.0
2566,27,female,construction,foreman,4.0,yes,no,day,2057-04-27,low,1.0,1.0
2567,18,male,agriculture,harvester,9.0,yes,yes,night,2055-04-27,medium,0.0,0.0
2568,42,male,construction,electrician,10.0,no,no,night,2041-04-27,high,0.0,1.0
2569,26,male,construction,electrician,4.0,no,yes,day,2060-04-27,high,0.0,1.0
2570,32,male,agriculture,farmer,8.0,yes,yes,night,2058-04-27,medium,1.0,0.0
2571,19,male,agriculture,farmer,6.0,yes,no,day,2048-04-27,medium,0.0,1.0
2572,41,male,healthcare,lab technician,0.0,no,yes,night,2046-04-27,low,0.0,0.0
2573,48,male,mining,machine operator,2.0,no,no,day,2057-04-27,medium,0.0,0.0
2574,59,female,manufacturing,quality inspector,5.0,yes,yes,night,2037-04-27,medium,0.0,0.0
2575,29,female,mining,blaster,2.0,yes,no,day,2063-04-27,low,0.0,0.0
2576,30,male,healthcare,lab technician,1.0,no,yes,night,2065-04-27,medium,0.0,1.0
2577,24,male,manufacturing,assembler,4.0,yes,yes,night,2044-04-27,low,0.0,1.0
2578,49,male,mining,driller,7.0,no,yes,day,2066-04-27,low,0.0,1.0
2579,40,female,agriculture,farmer,9.0,yes,no,night,2068-04-27,medium,0.0,0.0
2580,39,male,manufacturing,welder,3.0,yes,yes,night,2058-04-27,high,0.0,1.0
2581,49,male,manufacturing,welder,4.0,yes,yes,day,2033-04-27,low,0.0,0.0
2582,51,female,agriculture,farmer,5.0,yes,yes,day,2048-04-27,low,0.0,0.0
2583,57,female,healthcare,paramedic,7.0,yes,yes,day,2044-04-27,medium,0.0,0.0
2584,31,male,agriculture,farmer,4.0,yes,no,night,2056-04-27,high,1.0,0.0
2585,18,female,healthcare,paramedic,5.0,yes,yes,day,2033-04-27,medium,1.0,0.0
2586,33,female,construction,electrician,6.0,no,no,night,2032-04-27,medium,1.0,1.0
2587,39,male,construction,builder,3.0,yes,yes,day,2044-04-27,medium,0.0,0.0
2588,47,female,construction,builder,3.0,yes,no,night,2042-04-27,medium,0.0,1.0
2590,39,male,construction,plumber,0.0,no,no,day,2047-04-27,low,0.0,1.0
2591,18,male,mining,driller,1.0,no,no,day,2067-04-27,medium,0.0,1.0
2592,24,female,manufacturing,quality inspector,7.0,no,no,night,2046-04-27,high,0.0,1.0
2593,35,male,mining,machine operator,8.0,no,yes,day,2052-04-27,medium,0.0,0.0
2594,47,female,healthcare,paramedic,6.0,yes,no,night,2037-04-27,medium,0.0,0.0
2596,39,male,manufacturing,welder,1.0,no,no,day,2055-04-27,medium,0.0,0.0
2597,56,male,construction,foreman,6.0,no,yes,day,2055-04-27,high,0.0,1.0
2598,58,female,healthcare,nurse,0.0,yes,yes,night,2055-04-27,high,0.0,0.0
2599,23,female,manufacturing,welder,7.0,yes,no,night,2058-04-27,low,0.0,0.0
2600,41,male,agriculture,farmer,5.0,no,yes,night,2065-04-27,low,0.0,0.0
2601,19,female,agriculture,irrigation technician,7.0,yes,no,night,2036-04-27,low,0.0,1.0
2602,45,male,construction,plumber,6.0,yes,no,night,2044-04-27,high,0.0,0.0
2603,31,male,agriculture,harvester,5.0,no,yes,day,2035-04-27,low,0.0,0.0
2604,31,male,agriculture,farmer,4.0,yes,yes,night,2049-04-27,high,0.0,1.0
2605,19,female,construction,foreman,3.0,yes,no,night,2033-04-27,medium,0.0,0.0
2606,32,female,healthcare,lab technician,0.0,no,no,night,2061-04-27,medium,0.0,0.0
2607,55,female,healthcare,lab technician,3.0,no,yes,night,2058-04-27,high,0.0,1.0
2608,18,female,healthcare,paramedic,3.0,no,no,night,2039-04-27,high,0.0,1.0
2609,53,male,construction,foreman,8.0,no,yes,night,2036-04-27,low,0.0,1.0
2610,26,female,agriculture,harvester,8.0,no,yes,day,2046-04-27,medium,0.0,1.0
2611,32,male,construction,plumber,10.0,no,yes,night,2052-04-27,medium,1.0,0.0
2612,51,female,manufacturing,technician,6.0,no,no,night,,low,0.0,0.0
2613,21,female,agriculture,farmer,2.0,no,yes,day,2044-04-27,medium,0.0,0.0
2614,40,female,construction,builder,4.0,yes,no,day,2053-04-27,high,0.0,1.0
2615,54,female,manufacturing,assembler,2.0,yes,yes,day,2056-04-27,high,0.0,1.0
2616,32,female,mining,surveyor,4.0,no,yes,day,2033-04-27,medium,0.0,0.0
2617,57,female,healthcare,nurse,2.0,yes,yes,day,2055-04-27,low,1.0,0.0
2618,35,female,mining,machine operator,5.0,yes,yes,day,2059-04-27,low,0.0,0.0
2619,41,male,construction,foreman,2.0,no,no,day,2034-04-27,low,0.0,0.0
2620,22,female,manufacturing,welder,7.0,no,no,night,2043-04-27,high,0.0,1.0
2621,57,male,healthcare,nurse,5.0,no,yes,day,2058-04-27,high,0.0,1.0
2623,55,female,agriculture,irrigation technician,5.0,no,no,night,2035-04-27,low,0.0,1.0
2624,32,male,healthcare,nurse,2.0,no,yes,day,2063-04-27,high,0.0,0.0
2625,34,female,manufacturing,welder,5.0,yes,yes,night,2067-04-27,medium,0.0,0.0
2626,56,male,construction,builder,4.0,yes,yes,night,2048-04-27,high,0.0,0.0
2627,31,male,agriculture,irrigation technician,6.0,yes,no,day,2054-04-27,medium,1.0,1.0
2628,51,female,agriculture,farmer,7.0,yes,no,day,2048-04-27,high,1.0,0.0
2629,38,female,mining,driller,4.0,yes,no,day,2048-04-27,high,0.0,0.0
2630,59,male,agriculture,farmer,7.0,no,no,night,2041-04-27,medium,0.0,0.0
2631,51,male,construction,foreman,6.0,yes,yes,night,2056-04-27,medium,0.0,0.0
2632,34,female,manufacturing,welder,2.0,no,yes,day,2058-04-27,low,0.0,0.0
2633,26,female,agriculture,irrigation technician,4.0,yes,yes,day,2046-04-27,low,0.0,0.0
2634,56,male,manufacturing,quality inspector,5.0,no,yes,day,2045-04-27,low,0.0,0.0
2635,25,female,healthcare,nurse,0.0,yes,no,night,2047-04-27,low,0.0,1.0
2636,45,male,mining,machine operator,2.0,yes,no,night,2067-04-27,medium,1.0,1.0
2637,36,male,mining,driller,3.0,no,yes,day,2033-04-27,low,0.0,0.0
2638,36,female,mining,driller,3.0,yes,no,day,2058-04-27,high,0.0,0.0
2639,47,male,construction,electrician,3.0,no,no,night,2038-04-27,medium,0.0,1.0
2640,20,female,manufacturing,quality inspector,2.0,yes,no,night,2052-04-27,medium,1.0,1.0
2641,46,male,agriculture,farmer,3.0,yes,yes,day,2055-04-27,high,0.0,0.0
2642,31,male,construction,builder,1.0,no,no,day,2037-04-27,medium,1.0,1.0
2643,39,male,construction,electrician,6.0,yes,no,night,2032-04-27,low,0.0,1.0
2644,58,female,agriculture,irrigation technician,4.0,yes,no,day,2037-04-27,high,1.0,1.0
2645,38,female,agriculture,irrigation technician,10.0,yes,yes,day,2067-04-27,medium,0.0,0.0
2646,21,female,manufacturing,quality inspector,7.0,no,yes,day,2033-04-27,low,0.0,0.0
2647,53,female,manufacturing,welder,6.0,yes,no,day,2050-04-27,low,0.0,0.0
2648,43,female,mining,driller,2.0,yes,no,day,,medium,0.0,0.0
2649,35,male,manufacturing,quality inspector,10.0,no,no,night,2040-04-27,low,0.0,0.0
2650,53,male,manufacturing,quality inspector,7.0,no,no,night,2064-04-27,medium,0.0,1.0
2651,52,male,agriculture,irrigation technician,5.0,no,yes,night,2044-04-27,high,0.0,0.0
2652,59,male,manufacturing,assembler,4.0,no,no,night,2046-04-27,low,0.0,0.0
2653,30,female,construction,builder,3.0,yes,no,night,2035-04-27,medium,0.0,0.0
2654,55,male,manufacturing,welder,7.0,no,yes,day,2069-04-27,low,0.0,0.0
2655,57,male,agriculture,harvester,9.0,yes,yes,night,2061-04-27,low,0.0,0.0
2656,31,female,mining,driller,0.0,yes,yes,day,2059-04-27,medium,0.0,0.0
2657,34,female,healthcare,lab technician,3.0,no,no,night,2056-04-27,low,0.0,1.0
2658,19,male,construction,foreman,7.0,yes,yes,night,2049-04-27,medium,0.0,0.0
2659,55,male,healthcare,nurse,7.0,yes,yes,night,,medium,0.0,0.0
2660,25,female,mining,machine operator,12.0,no,no,night,2044-04-27,low,0.0,1.0
2661,23,female,agriculture,irrigation technician,8.0,yes,yes,day,2063-04-27,medium,0.0,0.0
2662,55,female,healthcare,paramedic,6.0,yes,yes,night,2046-04-27,low,0.0,0.0
2663,59,male,mining,driller,1.0,yes,yes,day,2063-04-27,medium,0.0,0.0
2664,50,female,mining,surveyor,6.0,no,no,night,2041-04-27,medium,0.0,1.0
2665,27,female,healthcare,paramedic,3.0,yes,yes,day,2039-04-27,low,0.0,0.0
2666,45,female,construction,foreman,8.0,no,no,night,2033-04-27,medium,0.0,0.0
2667,51,female,manufacturing,quality inspector,7.0,no,yes,night,2062-04-27,high,1.0,0.0
2668,50,female,healthcare,paramedic,5.0,yes,no,night,2025-04-30,low,0.0,1.0
2669,22,female,healthcare,nurse,6.0,no,yes,night,2042-04-27,low,0.0,0.0
2670,21,female,construction,foreman,6.0,no,yes,night,2056-04-27,medium,0.0,0.0
2671,19,male,mining,surveyor,6.0,no,yes,night,2039-04-27,low,0.0,0.0
2672,30,male,manufacturing,quality inspector,1.0,yes,no,night,2037-04-27,low,0.0,0.0
2673,50,female,construction,electrician,4.0,no,yes,night,2051-04-27,low,1.0,0.0
2675,56,female,healthcare,lab technician,8.0,yes,no,night,2055-04-27,medium,0.0,0.0
2676,45,female,manufacturing,welder,0.0,no,yes,night,2068-04-27,medium,0.0,0.0
2677,35,male,healthcare,lab technician,3.0,yes,no,night,2043-04-27,medium,0.0,1.0
2678,35,female,manufacturing,welder,1.0,no,no,day,2063-04-27,medium,0.0,1.0
2679,51,male,construction,electrician,1.0,yes,yes,night,2042-04-27,medium,1.0,0.0
2681,25,female,mining,blaster,5.0,yes,yes,day,2025-04-30,low,1.0,0.0
2682,36,female,healthcare,nurse,8.0,no,no,night,2038-04-27,low,1.0,1.0
2683,24,female,healthcare,paramedic,2.0,no,yes,day,2041-04-27,low,0.0,0.0
2684,32,female,mining,blaster,9.0,no,no,night,2032-04-27,medium,0.0,0.0
2685,57,male,mining,driller,5.0,yes,yes,day,2058-04-27,high,0.0,0.0
2686,56,male,manufacturing,assembler,4.0,yes,yes,night,2067-04-27,medium,0.0,0.0
2689,53,male,manufacturing,technician,6.0,no,no,night,2041-04-27,medium,1.0,1.0
2690,59,male,mining,blaster,0.0,no,yes,day,2068-04-27,low,0.0,0.0
2691,38,female,agriculture,farmer,3.0,yes,yes,day,2035-04-27,high,1.0,0.0
2692,47,female,agriculture,harvester,7.0,no,yes,night,2066-04-27,medium,0.0,0.0
2693,20,female,mining,blaster,2.0,yes,no,night,2057-04-27,medium,0.0,1.0
2694,58,male,healthcare,lab technician,4.0,yes,no,day,2056-04-27,medium,0.0,1.0
2695,36,male,manufacturing,quality inspector,5.0,yes,yes,night,2049-04-27,medium,0.0,0.0
2696,43,female,manufacturing,assembler,2.0,no,yes,day,2040-04-27,medium,0.0,0.0
2697,24,male,manufacturing,assembler,6.0,yes,no,day,2040-04-27,low,0.0,0.0
2698,44,female,construction,plumber,4.0,no,no,day,2040-04-27,medium,0.0,0.0
2699,29,male,manufacturing,welder,4.0,yes,yes,day,2067-04-27,medium,0.0,1.0
2700,51,male,agriculture,farmer,0.0,yes,yes,night,2049-04-27,medium,0.0,1.0
2701,18,male,mining,driller,7.0,yes,yes,day,2040-04-27,low,0.0,0.0
2702,20,female,manufacturing,quality inspector,4.0,no,yes,day,2041-04-27,medium,1.0,0.0
2704,55,female,healthcare,lab technician,6.0,no,yes,day,2046-04-27,low,0.0,0.0
2705,48,male,manufacturing,welder,0.0,yes,yes,day,2064-04-27,medium,0.0,0.0
2706,38,female,construction,plumber,6.0,yes,yes,day,2041-04-27,low,0.0,0.0
2707,37,male,agriculture,farmer,3.0,no,no,day,2065-04-27,high,0.0,1.0
2708,25,male,construction,builder,4.0,no,yes,day,2055-04-27,medium,0.0,1.0
2709,29,male,agriculture,harvester,8.0,no,yes,night,2049-04-27,high,0.0,0.0
2710,43,female,healthcare,paramedic,8.0,yes,no,night,2058-04-27,medium,0.0,0.0
2711,32,male,manufacturing,quality inspector,3.0,yes,no,day,2049-04-27,medium,0.0,0.0
2712,19,female,construction,electrician,0.0,yes,no,day,2045-04-27,medium,0.0,0.0
2713,41,male,mining,driller,0.0,no,yes,night,2039-04-27,medium,0.0,0.0
2714,41,female,construction,plumber,4.0,yes,yes,night,2065-04-27,low,0.0,0.0
2715,40,male,agriculture,harvester,6.0,yes,yes,day,2043-04-27,low,0.0,0.0
2716,51,female,mining,blaster,0.0,yes,yes,night,2055-04-27,high,0.0,0.0
2717,25,male,construction,foreman,6.0,yes,no,day,2055-04-27,high,0.0,0.0
2718,26,male,healthcare,paramedic,8.0,yes,yes,night,2055-04-27,low,0.0,0.0
2719,51,female,construction,plumber,5.0,yes,no,day,2034-04-27,medium,0.0,0.0
2720,41,male,agriculture,farmer,8.0,no,no,night,2058-04-27,low,0.0,0.0
2721,32,male,construction,foreman,3.0,yes,yes,night,2043-04-27,high,0.0,1.0
2722,23,male,agriculture,farmer,4.0,no,yes,night,2034-04-27,medium,0.0,1.0
2723,22,male,manufacturing,quality inspector,4.0,yes,yes,day,2035-04-27,low,0.0,0.0
2724,32,female,manufacturing,technician,8.0,no,yes,night,2052-04-27,medium,1.0,0.0
2725,47,female,construction,foreman,4.0,yes,no,night,2067-04-27,low,0.0,1.0
2726,35,female,agriculture,farmer,4.0,no,no,day,2056-04-27,medium,0.0,1.0
2728,31,female,agriculture,farmer,8.0,no,yes,night,2053-04-27,low,1.0,1.0
2729,34,female,healthcare,paramedic,2.0,yes,yes,night,2033-04-27,medium,0.0,0.0
2730,41,male,mining,machine operator,6.0,no,no,day,,low,0.0,0.0
2731,48,male,construction,electrician,8.0,no,yes,day,2061-04-27,medium,0.0,0.0
2732,30,female,mining,blaster,8.0,no,yes,day,2053-04-27,low,0.0,0.0
2733,51,female,manufacturing,technician,2.0,yes,no,day,2025-04-30,medium,0.0,1.0
2734,18,female,agriculture,irrigation technician,2.0,yes,no,day,2045-04-27,low,0.0,0.0
2735,50,female,healthcare,nurse,2.0,no,yes,night,2046-04-27,low,0.0,0.0
2736,48,male,agriculture,irrigation technician,4.0,yes,yes,day,2034-04-27,low,0.0,1.0
2737,29,male,construction,electrician,5.0,yes,yes,day,2033-04-27,high,1.0,1.0
2738,30,male,mining,driller,1.0,no,no,day,2046-04-27,medium,0.0,0.0
2739,34,female,construction,electrician,2.0,no,no,night,2062-04-27,low,1.0,0.0
2740,38,male,mining,blaster,2.0,no,no,day,2039-04-27,medium,1.0,0.0
2741,32,male,manufacturing,welder,7.0,yes,no,day,,medium,0.0,0.0
2742,32,female,construction,foreman,5.0,no,yes,night,2041-04-27,medium,0.0,1.0
2743,31,female,healthcare,lab technician,3.0,no,no,night,2067-04-27,medium,0.0,0.0
2744,20,male,mining,machine operator,0.0,yes,no,day,,low,0.0,1.0
2745,33,female,agriculture,irrigation technician,7.0,yes,yes,day,2033-04-27,low,0.0,0.0
2746,49,male,mining,surveyor,3.0,yes,no,day,2059-04-27,medium,0.0,0.0
2747,33,male,construction,electrician,9.0,no,no,day,,low,0.0,1.0
2748,45,male,construction,foreman,0.0,no,no,day,2065-04-27,medium,0.0,1.0
2749,58,male,construction,electrician,6.0,yes,yes,day,2054-04-27,high,0.0,1.0
2750,20,male,healthcare,paramedic,5.0,yes,yes,day,2041-04-27,low,0.0,0.0
2751,49,male,agriculture,irrigation technician,5.0,no,yes,night,2036-04-27,low,0.0,0.0
2752,38,female,mining,blaster,4.0,yes,no,day,2062-04-27,low,0.0,1.0
2753,51,male,construction,electrician,0.0,no,yes,night,2034-04-27,high,0.0,1.0
2754,57,male,construction,electrician,6.0,yes,no,night,2042-04-27,medium,0.0,1.0
2755,29,female,healthcare,nurse,4.0,no,yes,day,2069-04-27,low,0.0,0.0
2756,55,female,construction,electrician,4.0,yes,yes,night,2025-04-30,medium,1.0,0.0
2757,52,male,mining,surveyor,0.0,no,yes,night,2057-04-27,medium,0.0,0.0
2758,59,female,agriculture,harvester,1.0,yes,yes,day,2046-04-27,low,0.0,0.0
2759,31,male,construction,electrician,0.0,yes,yes,day,2056-04-27,medium,0.0,0.0
2760,33,female,construction,electrician,3.0,yes,no,day,2062-04-27,medium,0.0,1.0
2761,35,female,manufacturing,assembler,3.0,no,no,night,2034-04-27,low,0.0,0.0
2762,43,female,mining,machine operator,3.0,yes,yes,day,2069-04-27,high,0.0,0.0
2763,36,male,manufacturing,welder,3.0,yes,no,night,2056-04-27,high,0.0,1.0
2764,52,male,mining,machine operator,6.0,no,no,day,2034-04-27,medium,0.0,1.0
2765,38,female,manufacturing,technician,4.0,yes,yes,day,2044-04-27,medium,0.0,0.0
2766,49,female,healthcare,paramedic,2.0,no,yes,night,2060-04-27,medium,0.0,0.0
2767,23,female,mining,driller,5.0,no,yes,night,2054-04-27,medium,0.0,0.0
2768,56,female,construction,electrician,4.0,no,yes,night,2063-04-27,medium,0.0,0.0
2769,42,female,mining,machine operator,6.0,yes,yes,night,2042-04-27,low,0.0,0.0
2770,28,female,healthcare,nurse,4.0,no,no,day,2025-04-30,medium,0.0,1.0
2771,31,female,construction,foreman,1.0,yes,yes,night,2045-04-27,medium,1.0,0.0
2772,46,female,healthcare,paramedic,3.0,no,no,night,2037-04-27,low,0.0,1.0
2773,38,female,construction,electrician,1.0,yes,no,night,2052-04-27,low,0.0,0.0
2774,43,female,healthcare,lab technician,0.0,yes,no,day,2069-04-27,high,0.0,1.0
2775,27,female,manufacturing,assembler,5.0,no,no,day,2057-04-27,medium,1.0,0.0
2776,35,female,agriculture,irrigation technician,9.0,yes,no,day,2055-04-27,low,0.0,0.0
2777,31,female,mining,driller,4.0,yes,no,day,2053-04-27,medium,0.0,0.0
2778,48,male,manufacturing,assembler,4.0,yes,no,night,2063-04-27,medium,0.0,0.0
2779,24,male,mining,driller,3.0,yes,yes,night,2042-04-27,medium,0.0,0.0
2780,32,female,construction,electrician,3.0,no,yes,night,2065-04-27,medium,0.0,1.0
2781,21,male,agriculture,farmer,4.0,no,no,day,2039-04-27,low,0.0,0.0
2782,20,female,agriculture,farmer,7.0,no,no,day,2056-04-27,medium,0.0,1.0
2783,50,male,construction,plumber,4.0,yes,no,night,2060-04-27,low,0.0,0.0
2784,35,male,construction,plumber,7.0,no,no,night,2050-04-27,medium,1.0,0.0
2785,58,male,mining,machine operator,2.0,yes,no,day,2043-04-27,medium,0.0,0.0
2786,43,male,mining,blaster,2.0,yes,no,night,2059-04-27,high,0.0,1.0
2787,22,male,mining,blaster,1.0,no,no,night,2057-04-27,high,0.0,1.0
2788,47,male,manufacturing,welder,3.0,no,no,night,2032-04-27,medium,0.0,0.0
2789,22,female,healthcare,lab technician,5.0,no,yes,night,2025-04-30,high,0.0,1.0
2790,59,male,healthcare,nurse,5.0,yes,no,night,2063-04-27,medium,0.0,1.0
2791,46,male,healthcare,paramedic,8.0,no,no,day,2038-04-27,low,0.0,0.0
2792,55,male,agriculture,farmer,5.0,no,yes,day,2049-04-27,high,0.0,0.0
2793,25,male,manufacturing,quality inspector,2.0,no,no,night,2062-04-27,medium,0.0,1.0
2794,22,female,healthcare,paramedic,1.0,no,no,day,2044-04-27,medium,0.0,0.0
2796,18,female,mining,driller,9.0,no,no,day,2061-04-27,low,0.0,1.0
2797,19,male,construction,builder,3.0,yes,no,day,2038-04-27,medium,0.0,0.0
2798,37,female,mining,blaster,8.0,yes,yes,night,2059-04-27,medium,0.0,0.0
2799,36,male,healthcare,paramedic,3.0,no,no,night,2067-04-27,medium,0.0,1.0
2800,34,female,agriculture,farmer,3.0,yes,no,day,2062-04-27,medium,0.0,0.0
2801,34,female,manufacturing,assembler,6.0,yes,no,night,2040-04-27,medium,0.0,0.0
2802,18,male,mining,machine operator,4.0,yes,no,day,2038-04-27,medium,1.0,0.0
2803,21,female,mining,surveyor,3.0,yes,no,night,2033-04-27,medium,0.0,0.0
2804,20,male,manufacturing,quality inspector,2.0,no,yes,night,2039-04-27,medium,0.0,1.0
2805,45,female,manufacturing,quality inspector,2.0,yes,no,day,2067-04-27,medium,0.0,1.0
2806,27,male,manufacturing,quality inspector,4.0,no,no,day,2040-04-27,low,1.0,0.0
2807,52,male,agriculture,harvester,1.0,yes,yes,day,2052-04-27,medium,1.0,0.0
2808,32,male,healthcare,nurse,9.0,yes,yes,day,2066-04-27,medium,0.0,0.0
2809,39,male,mining,machine operator,0.0,yes,no,day,2037-04-27,medium,0.0,1.0
2810,39,male,healthcare,nurse,0.0,no,no,day,2045-04-27,medium,0.0,1.0
2811,41,male,mining,surveyor,0.0,yes,no,night,2047-04-27,medium,0.0,1.0
2812,58,male,agriculture,harvester,7.0,no,yes,day,2040-04-27,medium,0.0,0.0
2813,32,female,mining,surveyor,4.0,no,yes,night,2060-04-27,low,0.0,1.0
2814,26,male,healthcare,paramedic,4.0,no,no,night,2052-04-27,high,0.0,0.0
2815,36,male,construction,foreman,6.0,no,yes,day,2048-04-27,high,0.0,0.0
2816,38,female,agriculture,irrigation technician,7.0,no,no,night,2063-04-27,high,0.0,0.0
2817,19,male,manufacturing,assembler,0.0,yes,yes,day,2039-04-27,medium,0.0,1.0
2818,29,female,construction,plumber,4.0,yes,yes,day,2065-04-27,high,1.0,0.0
2819,43,male,manufacturing,welder,3.0,yes,no,night,2059-04-27,high,1.0,0.0
2820,21,female,agriculture,irrigation technician,7.0,no,no,night,2069-04-27,medium,1.0,0.0
2821,24,female,construction,foreman,3.0,no,yes,night,2065-04-27,high,0.0,0.0
2822,56,female,healthcare,paramedic,7.0,yes,yes,day,2055-04-27,low,0.0,0.0
2823,52,female,mining,machine operator,5.0,yes,yes,night,2065-04-27,medium,0.0,0.0
2824,41,female,agriculture,irrigation technician,2.0,yes,no,day,2044-04-27,high,0.0,0.0
2825,39,female,construction,plumber,6.0,no,yes,night,2041-04-27,medium,0.0,1.0
2826,30,female,agriculture,harvester,6.0,yes,no,day,2047-04-27,low,1.0,0.0
2827,55,male,agriculture,irrigation technician,4.0,yes,no,night,2046-04-27,high,0.0,0.0
2828,52,male,mining,blaster,0.0,no,yes,night,2043-04-27,high,0.0,1.0
2829,20,male,manufacturing,assembler,8.0,yes,yes,night,2051-04-27,medium,0.0,1.0
2830,58,female,mining,surveyor,8.0,yes,no,night,2060-04-27,medium,0.0,0.0
2831,26,male,agriculture,harvester,5.0,no,yes,night,2068-04-27,high,0.0,0.0
2832,23,male,mining,surveyor,0.0,yes,no,day,2038-04-27,medium,0.0,1.0
2833,30,male,mining,blaster,3.0,yes,yes,day,2054-04-27,high,0.0,0.0
2834,42,female,construction,electrician,9.0,no,yes,night,2058-04-27,medium,1.0,0.0
2835,23,female,agriculture,irrigation technician,4.0,yes,yes,night,2052-04-27,high,1.0,0.0
2836,40,male,mining,blaster,2.0,no,no,day,2036-04-27,high,0.0,0.0
2837,49,female,manufacturing,welder,4.0,yes,no,day,2042-04-27,high,0.0,1.0
2838,50,male,construction,foreman,4.0,no,no,day,2043-04-27,high,0.0,1.0
2840,52,male,construction,builder,6.0,no,no,night,2052-04-27,low,0.0,1.0
2841,43,male,manufacturing,quality inspector,5.0,yes,no,night,2032-04-27,high,0.0,0.0
2842,44,female,agriculture,irrigation technician,0.0,yes,no,night,2051-04-27,medium,0.0,1.0
2843,30,female,mining,blaster,2.0,no,yes,night,2037-04-27,high,0.0,0.0
2844,48,male,construction,builder,6.0,yes,no,night,2041-04-27,low,1.0,0.0
2845,49,female,mining,driller,7.0,no,no,day,2049-04-27,medium,1.0,1.0
2846,30,male,agriculture,harvester,7.0,yes,no,night,2063-04-27,low,0.0,0.0
2847,47,male,healthcare,nurse,4.0,yes,no,night,2053-04-27,medium,0.0,1.0
2848,44,female,agriculture,harvester,7.0,no,no,day,2050-04-27,high,0.0,1.0
2849,18,male,mining,blaster,5.0,yes,yes,night,2067-04-27,high,0.0,0.0
2850,37,male,mining,surveyor,5.0,no,no,day,2048-04-27,medium,0.0,0.0
2851,27,female,construction,builder,4.0,no,no,night,2065-04-27,low,0.0,0.0
2852,39,female,construction,electrician,1.0,yes,yes,night,2061-04-27,medium,0.0,1.0
2853,18,female,mining,machine operator,6.0,no,no,day,2041-04-27,medium,1.0,0.0
2854,53,female,agriculture,irrigation technician,0.0,no,no,night,2061-04-27,medium,0.0,0.0
2855,49,male,manufacturing,assembler,6.0,no,no,day,2066-04-27,high,0.0,0.0
2856,49,female,mining,machine operator,7.0,yes,yes,night,,high,0.0,0.0
2857,54,male,construction,builder,0.0,no,no,day,2053-04-27,low,0.0,0.0
2858,26,male,agriculture,irrigation technician,7.0,no,yes,night,2059-04-27,medium,0.0,1.0
2859,37,male,manufacturing,welder,5.0,yes,no,night,2064-04-27,medium,0.0,0.0
2860,56,female,healthcare,nurse,11.0,yes,yes,day,2033-04-27,medium,0.0,0.0
2861,34,female,construction,builder,1.0,yes,no,day,2040-04-27,low,0.0,1.0
2862,42,male,agriculture,harvester,6.0,no,no,day,2068-04-27,high,0.0,1.0
2863,29,male,manufacturing,assembler,5.0,yes,yes,day,2050-04-27,medium,0.0,0.0
2864,58,female,manufacturing,quality inspector,2.0,yes,yes,night,2055-04-27,medium,1.0,0.0
2865,42,male,mining,blaster,10.0,no,no,day,2055-04-27,medium,0.0,0.0
