worker_id,age,gender,industry,job_role,experience_years,safety_training,safety_equipment_used,shift,working_hours_per_week,environment_risk,injury_history,injury_occurred
2291,19,female,agriculture,farmer,3,no,yes,night,32,medium,0,1
2292,54,female,healthcare,nurse,8,no,yes,day,65,medium,0,0
2293,48,male,agriculture,farmer,5,no,no,night,69,medium,0,0
2294,34,male,mining,surveyor,2,no,no,day,39,high,0,0
2295,51,female,agriculture,farmer,1,yes,yes,night,33,high,0,0
2296,41,female,construction,plumber,3,yes,no,night,53,high,0,1
2297,24,male,construction,builder,4,no,no,night,30,medium,0,0
2298,22,male,construction,foreman,9,no,yes,night,48,high,0,0
2299,56,female,agriculture,irrigation technician,6,no,no,night,43,low,0,0
2300,54,female,agriculture,farmer,2,no,no,day,49,high,0,0
2301,58,female,mining,machine operator,6,no,no,day,35,high,0,1
2302,20,female,construction,foreman,3,yes,yes,night,30,medium,0,1
2303,38,male,agriculture,harvester,5,no,yes,night,46,medium,0,1
2304,20,male,agriculture,harvester,9,no,yes,night,59,medium,0,0
2305,31,female,healthcare,paramedic,9,no,yes,day,55,medium,1,0
2306,31,male,agriculture,harvester,0,no,no,night,65,low,0,1
2307,39,female,construction,foreman,1,no,yes,day,33,medium,0,1
2308,47,male,construction,plumber,2,yes,yes,night,44,medium,0,0
2309,57,male,agriculture,farmer,3,no,no,day,56,low,0,0
2310,22,female,manufacturing,welder,4,no,yes,night,51,medium,0,1
2311,52,female,construction,electrician,4,yes,yes,night,66,medium,0,0
2312,39,male,manufacturing,assembler,6,yes,no,night,53,medium,1,1
2313,49,female,healthcare,lab technician,5,no,no,day,54,medium,0,1
2314,56,female,healthcare,lab technician,1,no,yes,day,42,low,0,0
2315,50,male,construction,builder,2,yes,no,night,47,low,0,1
2316,28,female,agriculture,irrigation technician,0,yes,no,day,35,low,0,0
2317,29,female,manufacturing,welder,8,no,yes,night,46,low,0,0
2318,57,female,mining,surveyor,7,yes,yes,day,53,medium,0,0
2319,27,female,manufacturing,welder,4,no,yes,day,39,medium,0,0
2320,33,male,healthcare,paramedic,4,yes,no,day,31,medium,0,0
2321,46,male,mining,surveyor,0,yes,no,day,60,medium,1,0
2322,43,female,construction,builder,2,yes,yes,night,67,low,0,0
2323,20,male,manufacturing,welder,3,no,no,day,46,high,0,1
2324,34,female,manufacturing,quality inspector,3,yes,no,night,32,medium,0,1
2325,19,female,healthcare,lab technician,4,no,no,day,59,low,0,0
2326,42,female,manufacturing,technician,5,no,no,night,67,medium,0,0
2327,56,male,manufacturing,technician,10,yes,no,day,66,high,0,0
2328,43,male,healthcare,paramedic,3,yes,yes,day,49,low,0,0
2329,48,male,manufacturing,technician,4,yes,yes,day,56,low,0,1
2330,24,female,mining,surveyor,4,yes,yes,day,51,medium,0,0
2331,47,male,healthcare,nurse,6,no,yes,day,47,low,0,0
2332,51,female,manufacturing,quality inspector,5,no,yes,night,65,high,0,1
2333,51,female,agriculture,harvester,1,no,no,night,62,low,0,1
2334,46,female,mining,driller,3,yes,no,night,66,low,0,1
2335,45,male,mining,driller,13,yes,yes,day,47,high,1,0
2336,44,male,agriculture,farmer,4,yes,no,day,30,low,0,0
2337,37,male,mining,blaster,9,no,no,night,47,low,0,0
2338,35,female,construction,foreman,2,yes,yes,night,58,medium,1,0
2339,36,male,mining,machine operator,0,yes,no,night,30,medium,0,1
2340,32,female,manufacturing,technician,7,no,yes,night,68,low,0,1
2341,21,female,construction,builder,4,yes,yes,night,30,medium,0,0
2342,33,male,construction,electrician,3,no,yes,day,47,medium,0,1
2343,19,male,mining,machine operator,10,yes,no,day,37,low,0,0
2344,34,male,agriculture,irrigation technician,5,yes,no,day,47,low,0,1
2345,34,female,construction,electrician,9,yes,yes,night,63,medium,0,0
2346,27,female,construction,builder,5,yes,yes,day,34,high,0,1
2347,39,male,manufacturing,technician,1,yes,no,night,38,low,1,0
2348,54,female,mining,machine operator,8,no,yes,day,53,high,0,0
2349,47,male,manufacturing,welder,8,no,no,night,46,medium,0,0
2350,20,male,healthcare,lab technician,6,yes,no,night,62,low,1,0
2351,43,female,construction,electrician,1,yes,yes,day,53,medium,1,0
2352,44,female,construction,foreman,2,yes,yes,night,58,medium,0,0
2353,23,male,manufacturing,welder,3,yes,yes,day,37,high,0,1
2354,38,female,mining,driller,3,no,yes,day,60,low,0,0
2355,55,female,mining,surveyor,7,no,no,night,50,medium,0,1
2356,57,male,manufacturing,technician,5,yes,no,day,36,medium,0,0
2357,40,male,mining,driller,9,no,no,day,47,high,1,1
2358,24,male,mining,surveyor,4,no,yes,night,34,high,0,1
2359,42,male,agriculture,farmer,5,yes,yes,day,46,medium,1,0
2360,57,male,construction,plumber,2,yes,no,day,49,medium,0,0
2362,31,female,mining,driller,4,yes,yes,day,57,medium,0,0
2363,42,male,agriculture,irrigation technician,3,yes,yes,day,33,low,0,0
2364,38,female,healthcare,paramedic,5,yes,yes,day,59,medium,0,0
2365,54,male,mining,blaster,3,no,no,day,52,low,1,0
2366,34,male,agriculture,farmer,4,yes,no,day,63,medium,1,1
2367,30,male,construction,foreman,1,yes,yes,day,38,low,0,0
2368,21,female,agriculture,harvester,4,no,yes,day,30,medium,0,0
2369,38,female,healthcare,lab technician,2,yes,yes,night,54,low,0,0
2370,30,male,mining,surveyor,0,no,yes,night,32,high,0,0
2371,24,male,construction,plumber,10,yes,no,night,48,low,0,0
2372,54,female,construction,electrician,2,no,no,day,59,high,0,0
2373,28,female,mining,driller,6,yes,no,day,67,medium,0,1
2374,21,male,agriculture,harvester,3,yes,no,day,59,medium,0,0
2375,31,female,manufacturing,technician,4,no,no,day,53,low,0,0
2376,49,male,mining,surveyor,3,yes,yes,day,53,high,0,1
2377,22,male,mining,machine operator,3,no,yes,night,60,low,1,1
2378,44,male,healthcare,paramedic,9,yes,yes,night,62,medium,0,0
2379,37,female,mining,machine operator,3,yes,no,day,42,low,0,1
2380,39,female,manufacturing,assembler,7,no,no,day,47,high,0,1
2381,52,female,mining,driller,5,yes,yes,day,34,low,0,0
2382,48,female,construction,plumber,5,no,no,night,31,medium,0,1
2383,44,female,manufacturing,assembler,2,no,no,night,50,low,0,0
2384,41,female,agriculture,farmer,3,no,yes,day,39,high,0,0
2385,48,female,manufacturing,quality inspector,9,yes,yes,day,40,medium,0,0
2386,26,male,mining,blaster,0,yes,yes,night,34,medium,0,0
2387,45,female,mining,machine operator,2,no,yes,night,50,low,0,0
2388,20,male,construction,builder,5,yes,no,night,34,low,0,1
2389,56,male,construction,builder,3,no,yes,night,59,low,0,0
2390,37,female,construction,builder,7,no,yes,day,68,low,0,0
2391,43,male,agriculture,harvester,7,yes,no,night,63,high,0,0
2392,30,female,manufacturing,quality inspector,5,yes,no,day,30,low,0,0
2393,35,male,agriculture,farmer,3,no,yes,night,38,medium,0,0
2394,19,female,construction,plumber,6,no,no,night,43,medium,0,0
2395,33,male,agriculture,farmer,2,no,yes,day,31,medium,0,0
2396,20,female,agriculture,harvester,4,no,no,night,60,high,1,0
2397,54,male,mining,surveyor,5,yes,yes,night,41,low,1,0
2398,51,female,mining,surveyor,8,no,no,day,61,medium,0,0
2399,31,male,manufacturing,assembler,3,yes,yes,night,65,medium,1,1
2400,57,female,healthcare,nurse,5,yes,yes,night,47,medium,0,0
2401,26,female,construction,builder,0,yes,no,day,62,medium,0,1
2402,39,male,mining,surveyor,5,yes,no,day,55,high,0,1
2403,52,female,manufacturing,quality inspector,6,no,yes,day,47,low,0,0
2404,55,male,construction,foreman,5,no,no,night,36,low,0,0
2405,39,male,healthcare,nurse,7,yes,no,night,53,high,0,1
2406,30,female,healthcare,paramedic,4,yes,yes,day,69,medium,0,0
2407,34,male,healthcare,nurse,4,no,yes,night,48,high,0,1
2408,26,male,mining,surveyor,3,no,yes,day,67,low,0,1
2409,52,male,mining,machine operator,1,yes,yes,night,54,low,0,0
2410,43,male,agriculture,irrigation technician,6,no,yes,day,60,low,0,1
2411,35,male,construction,foreman,7,yes,yes,night,65,high,1,0
2412,49,male,construction,plumber,3,yes,no,night,49,medium,0,0
2413,47,male,agriculture,farmer,4,no,no,day,56,medium,0,0
2414,28,female,healthcare,lab technician,2,no,yes,day,35,low,1,0
2415,35,male,mining,surveyor,4,no,no,night,66,medium,0,1
2416,51,male,mining,driller,6,no,yes,night,51,medium,0,1
2417,25,male,mining,blaster,6,no,no,day,38,medium,0,0
2418,35,male,healthcare,lab technician,8,no,no,night,50,medium,0,0
2419,42,male,mining,surveyor,3,no,yes,day,69,low,0,1
2420,56,male,mining,machine operator,3,no,no,day,56,medium,0,1
2421,19,male,construction,electrician,4,no,no,day,39,medium,0,0
2422,20,male,healthcare,paramedic,2,no,no,day,43,low,0,0
2423,30,female,mining,machine operator,0,no,no,day,67,medium,0,1
2424,58,male,construction,foreman,3,no,no,night,55,low,0,1
2425,43,male,healthcare,nurse,3,no,yes,night,37,low,0,0
2426,39,female,manufacturing,welder,12,no,yes,day,66,medium,0,0
2427,46,female,construction,electrician,8,no,yes,day,52,high,1,1
2428,39,female,agriculture,harvester,6,no,yes,night,42,medium,0,0
2429,54,male,mining,machine operator,3,yes,yes,night,55,low,1,1
2431,49,female,agriculture,harvester,7,yes,no,day,36,high,0,0
2432,26,female,mining,surveyor,7,yes,no,night,39,medium,0,0
2433,43,female,mining,driller,4,no,no,night,44,low,0,1
2434,20,female,mining,blaster,2,no,yes,day,46,medium,0,0
2435,57,female,manufacturing,assembler,0,no,yes,night,41,medium,0,1
2436,42,male,healthcare,lab technician,6,yes,no,day,58,medium,0,0
2437,55,female,mining,machine operator,9,yes,yes,night,65,low,0,1
2438,31,male,manufacturing,quality inspector,5,yes,no,day,45,high,1,1
2439,23,female,healthcare,paramedic,5,yes,no,night,69,medium,0,0
2440,18,female,construction,foreman,2,yes,no,night,68,medium,0,1
2441,50,male,manufacturing,assembler,0,yes,yes,day,33,low,0,0
2442,29,male,healthcare,paramedic,7,no,yes,night,46,low,0,0
2443,46,female,healthcare,nurse,3,yes,yes,night,47,low,0,0
2444,39,female,manufacturing,welder,4,yes,yes,night,51,medium,0,0
2445,48,female,construction,builder,1,no,yes,day,43,low,0,0
2446,28,male,construction,plumber,8,no,no,day,52,low,0,1
2447,52,female,healthcare,paramedic,3,no,no,night,68,medium,0,0
2448,23,female,manufacturing,quality inspector,0,yes,yes,night,59,medium,0,1
2449,27,female,manufacturing,quality inspector,5,no,yes,night,32,medium,1,0
2450,36,male,manufacturing,technician,4,yes,yes,night,41,low,0,0
2451,47,female,manufacturing,technician,8,no,yes,day,63,medium,1,0
2452,22,male,manufacturing,technician,0,yes,no,night,37,medium,1,0
2453,54,male,manufacturing,welder,4,yes,no,day,52,high,0,1
2454,32,male,mining,driller,4,no,yes,night,47,medium,0,0
2455,19,female,healthcare,lab technician,4,no,no,day,48,medium,0,0
2456,46,female,construction,builder,4,yes,yes,day,52,low,0,1
2457,50,female,mining,blaster,2,no,no,day,68,low,0,1
2458,30,male,construction,builder,4,no,no,night,53,medium,0,1
2459,50,male,construction,electrician,2,yes,yes,night,66,medium,0,1
2460,28,female,mining,surveyor,5,yes,no,night,62,high,0,1
2461,51,male,healthcare,nurse,0,yes,yes,day,48,low,0,0
2462,25,female,manufacturing,welder,5,no,yes,night,55,medium,0,1
2463,37,male,construction,foreman,5,no,no,day,44,medium,0,0
2465,21,female,manufacturing,technician,6,yes,yes,night,60,low,1,0
2466,38,female,manufacturing,technician,4,no,yes,day,45,high,0,0
2467,32,male,mining,blaster,0,yes,yes,night,57,low,0,0
2468,37,male,construction,foreman,2,no,no,night,37,medium,0,0
2469,42,female,agriculture,irrigation technician,3,yes,no,day,41,low,0,1
2470,31,male,construction,foreman,6,yes,no,night,63,medium,0,0
2471,18,male,construction,builder,6,no,yes,day,44,low,0,1
2473,53,male,agriculture,harvester,0,no,yes,day,63,high,0,0
2474,46,female,mining,blaster,0,no,no,night,34,medium,0,1
2475,55,female,mining,machine operator,4,yes,no,night,62,low,0,0
2476,41,female,manufacturing,technician,8,no,yes,day,53,high,0,1
2477,27,female,manufacturing,assembler,0,yes,no,day,69,low,0,1
2478,19,male,manufacturing,welder,0,yes,no,night,41,high,0,0
2479,34,female,healthcare,lab technician,1,yes,yes,night,57,high,0,0
2480,37,male,manufacturing,quality inspector,6,no,yes,night,31,high,0,0
2481,49,female,agriculture,harvester,0,yes,yes,day,62,high,0,1
2482,20,female,construction,foreman,7,yes,no,day,58,high,0,0
2483,48,female,construction,electrician,2,yes,yes,day,35,medium,0,0
2484,24,male,mining,driller,7,no,yes,night,65,high,0,1
2485,47,male,agriculture,irrigation technician,1,yes,yes,day,47,low,0,0
2486,18,male,mining,blaster,8,yes,yes,day,44,low,0,0
2487,32,male,mining,blaster,5,no,no,night,45,medium,0,0
2488,20,female,mining,blaster,5,no,yes,day,59,medium,0,1
2489,22,female,manufacturing,welder,5,no,yes,night,63,low,0,0
2490,37,female,agriculture,irrigation technician,0,no,yes,day,54,medium,0,0
2491,56,female,mining,machine operator,8,no,yes,day,31,medium,0,0
2492,55,female,healthcare,lab technician,1,yes,yes,day,53,low,0,0
2493,56,female,mining,machine operator,7,yes,yes,night,43,high,0,0
2494,48,female,manufacturing,technician,5,no,yes,night,47,low,1,0
2495,47,female,mining,machine operator,3,no,no,night,39,low,0,0
2496,53,female,mining,machine operator,3,no,yes,day,50,medium,0,0
2497,32,male,agriculture,harvester,8,no,no,day,61,medium,0,1
2498,30,female,construction,plumber,9,yes,yes,night,58,medium,0,0
2499,48,female,agriculture,harvester,4,yes,no,day,38,medium,0,1
2500,37,male,construction,foreman,8,no,no,day,44,medium,0,0
2501,54,male,construction,foreman,7,no,no,day,59,medium,0,1
2502,40,male,manufacturing,quality inspector,5,no,no,day,30,medium,1,0
2503,22,male,healthcare,nurse,6,yes,yes,day,37,low,0,0
2504,48,male,manufacturing,quality inspector,11,no,yes,night,58,high,0,1
2505,44,female,construction,builder,2,yes,yes,night,66,medium,0,0
2506,49,male,construction,plumber,5,no,no,night,32,low,0,0
2507,31,female,mining,driller,6,no,no,day,60,medium,0,1
2508,35,female,mining,driller,6,yes,no,day,36,medium,0,0
2509,50,male,agriculture,farmer,4,no,no,day,67,medium,0,1
2510,26,female,manufacturing,technician,0,yes,yes,night,69,medium,0,0
2511,37,male,manufacturing,quality inspector,2,no,no,day,39,low,1,0
2512,38,male,construction,electrician,2,no,no,day,68,medium,1,0
2513,26,male,mining,blaster,1,no,yes,night,38,medium,0,0
2514,54,male,mining,machine operator,2,yes,yes,night,67,high,0,1
2515,49,male,healthcare,nurse,5,no,no,day,66,low,0,0
2516,46,male,healthcare,lab technician,2,yes,no,night,53,low,0,0
2517,59,male,agriculture,harvester,7,no,no,day,47,medium,0,0
2518,43,male,mining,surveyor,1,yes,yes,night,61,high,0,1
2519,50,female,construction,electrician,0,yes,yes,night,63,low,0,0
2520,25,female,mining,blaster,5,yes,no,day,61,high,0,0
2521,23,male,agriculture,farmer,6,yes,no,day,46,high,0,0
2522,55,male,construction,plumber,6,yes,no,night,66,high,1,0
2523,25,female,mining,surveyor,2,no,yes,day,64,medium,0,0
2524,23,female,construction,foreman,7,yes,no,night,46,low,1,1
2525,32,female,manufacturing,technician,10,yes,no,day,57,high,1,0
2526,53,female,construction,electrician,0,yes,no,day,38,low,0,1
2527,25,female,mining,blaster,0,no,yes,day,37,medium,0,1
2528,52,male,construction,foreman,4,yes,yes,night,32,high,0,0
2529,23,female,agriculture,irrigation technician,8,no,no,day,44,medium,0,1
2530,34,male,agriculture,harvester,0,no,no,night,58,low,0,0
2532,20,female,construction,electrician,8,yes,no,day,55,medium,1,1
2533,28,male,manufacturing,quality inspector,8,yes,no,night,52,low,0,1
2534,19,male,healthcare,paramedic,0,no,no,night,44,medium,0,0
2535,44,female,manufacturing,assembler,7,no,yes,day,62,medium,0,0
2536,59,female,mining,blaster,10,no,yes,day,59,medium,0,0
2537,23,male,manufacturing,assembler,6,yes,yes,day,64,high,0,0
2538,34,female,healthcare,lab technician,6,yes,yes,day,43,medium,1,0
2539,46,female,manufacturing,quality inspector,2,yes,yes,day,34,medium,0,0
2540,41,female,healthcare,lab technician,8,yes,no,night,48,medium,0,0
2541,34,male,mining,driller,6,yes,yes,day,46,medium,0,0
2542,55,male,manufacturing,technician,3,yes,yes,night,58,medium,0,1
2543,22,female,mining,blaster,1,yes,no,day,55,high,0,1
2544,40,female,agriculture,harvester,6,no,no,day,33,medium,0,1
2545,34,male,mining,machine operator,0,no,yes,day,35,medium,1,0
2546,24,female,construction,builder,2,no,yes,day,62,medium,0,0
2547,30,male,mining,blaster,11,no,no,day,32,high,0,1
2548,34,male,mining,driller,4,yes,no,night,43,low,0,0
2549,40,female,mining,driller,7,yes,no,day,56,low,0,1
2550,40,male,manufacturing,assembler,5,no,yes,night,60,medium,0,0
2551,20,female,agriculture,harvester,5,yes,yes,night,44,medium,0,0
2552,27,female,mining,blaster,4,no,yes,day,61,medium,0,1
2553,37,male,healthcare,lab technician,2,yes,no,night,35,medium,0,1
2554,36,female,mining,driller,3,no,yes,day,60,medium,0,0
2555,45,female,construction,plumber,4,no,yes,day,39,low,0,0
2556,21,female,healthcare,paramedic,7,yes,no,night,44,low,0,0
2557,18,female,agriculture,irrigation technician,4,yes,yes,night,41,low,0,0
2558,24,female,healthcare,paramedic,1,yes,no,day,57,low,0,1
2559,23,female,healthcare,lab technician,6,yes,yes,day,59,medium,0,1
2560,39,male,construction,electrician,3,yes,no,night,55,high,0,1
2562,50,female,mining,machine operator,3,yes,yes,day,62,high,0,0
2563,48,female,mining,blaster,7,no,no,day,46,medium,0,1
2564,21,female,construction,builder,5,no,no,night,37,medium,0,0
2565,45,female,construction,foreman,3,yes,yes,day,31,medium,1,0
2566,27,female,construction,foreman,4,yes,no,day,57,low,1,1
2567,18,male,agriculture,harvester,9,yes,yes,night,55,medium,0,0
2568,42,male,construction,electrician,10,no,no,night,41,high,0,1
2569,26,male,construction,electrician,4,no,yes,day,60,high,0,1
2570,32,male,agriculture,farmer,8,yes,yes,night,58,medium,1,0
2571,19,male,agriculture,farmer,6,yes,no,day,48,medium,0,1
2572,41,male,healthcare,lab technician,0,no,yes,night,46,low,0,0
2573,48,male,mining,machine operator,2,no,no,day,57,medium,0,0
2574,59,female,manufacturing,quality inspector,5,yes,yes,night,37,medium,0,0
2575,29,female,mining,blaster,2,yes,no,day,63,low,0,0
2576,30,male,healthcare,lab technician,1,no,yes,night,65,medium,0,1
2577,24,male,manufacturing,assembler,4,yes,yes,night,44,low,0,1
2578,49,male,mining,driller,7,no,yes,day,66,low,0,1
2579,40,female,agriculture,farmer,9,yes,no,night,68,medium,0,0
2580,39,male,manufacturing,welder,3,yes,yes,night,58,high,0,1
2581,49,male,manufacturing,welder,4,yes,yes,day,33,low,0,0
2582,51,female,agriculture,farmer,5,yes,yes,day,48,low,0,0
2583,57,female,healthcare,paramedic,7,yes,yes,day,44,medium,0,0
2584,31,male,agriculture,farmer,4,yes,no,night,56,high,1,0
2585,18,female,healthcare,paramedic,5,yes,yes,day,33,medium,1,0
2586,33,female,construction,electrician,6,no,no,night,32,medium,1,1
2587,39,male,construction,builder,3,yes,yes,day,44,medium,0,0
2588,47,female,construction,builder,3,yes,no,night,42,medium,0,1
2590,39,male,construction,plumber,0,no,no,day,47,low,0,1
2591,18,male,mining,driller,1,no,no,day,67,medium,0,1
2592,24,female,manufacturing,quality inspector,7,no,no,night,46,high,0,1
2593,35,male,mining,machine operator,8,no,yes,day,52,medium,0,0
2594,47,female,healthcare,paramedic,6,yes,no,night,37,medium,0,0
2595,18,male,manufacturing,technician,5,no,no,night,55,high,1,1
2596,39,male,manufacturing,welder,1,no,no,day,55,medium,0,0
2597,56,male,construction,foreman,6,no,yes,day,55,high,0,1
2598,58,female,healthcare,nurse,0,yes,yes,night,55,high,0,0
2599,23,female,manufacturing,welder,7,yes,no,night,58,low,0,0
2600,41,male,agriculture,farmer,5,no,yes,night,65,low,0,0
2601,19,female,agriculture,irrigation technician,7,yes,no,night,36,low,0,1
2602,45,male,construction,plumber,6,yes,no,night,44,high,0,0
2603,31,male,agriculture,harvester,5,no,yes,day,35,low,0,0
2604,31,male,agriculture,farmer,4,yes,yes,night,49,high,0,1
2605,19,female,construction,foreman,3,yes,no,night,33,medium,0,0
2606,32,female,healthcare,lab technician,0,no,no,night,61,medium,0,0
2607,55,female,healthcare,lab technician,3,no,yes,night,58,high,0,1
2608,18,female,healthcare,paramedic,3,no,no,night,39,high,0,1
2609,53,male,construction,foreman,8,no,yes,night,36,low,0,1
2610,26,female,agriculture,harvester,8,no,yes,day,46,medium,0,1
2611,32,male,construction,plumber,10,no,yes,night,52,medium,1,0
2612,51,female,manufacturing,technician,6,no,no,night,31,low,0,0
2613,21,female,agriculture,farmer,2,no,yes,day,44,medium,0,0
2614,40,female,construction,builder,4,yes,no,day,53,high,0,1
2615,54,female,manufacturing,assembler,2,yes,yes,day,56,high,0,1
2616,32,female,mining,surveyor,4,no,yes,day,33,medium,0,0
2617,57,female,healthcare,nurse,2,yes,yes,day,55,low,1,0
2618,35,female,mining,machine operator,5,yes,yes,day,59,low,0,0
2619,41,male,construction,foreman,2,no,no,day,34,low,0,0
2620,22,female,manufacturing,welder,7,no,no,night,43,high,0,1
2621,57,male,healthcare,nurse,5,no,yes,day,58,high,0,1
2623,55,female,agriculture,irrigation technician,5,no,no,night,35,low,0,1
2624,32,male,healthcare,nurse,2,no,yes,day,63,high,0,0
2625,34,female,manufacturing,welder,5,yes,yes,night,67,medium,0,0
2626,56,male,construction,builder,4,yes,yes,night,48,high,0,0
2627,31,male,agriculture,irrigation technician,6,yes,no,day,54,medium,1,1
2628,51,female,agriculture,farmer,7,yes,no,day,48,high,1,0
2629,38,female,mining,driller,4,yes,no,day,48,high,0,0
2630,59,male,agriculture,farmer,7,no,no,night,41,medium,0,0
2631,51,male,construction,foreman,6,yes,yes,night,56,medium,0,0
2632,34,female,manufacturing,welder,2,no,yes,day,58,low,0,0
2633,26,female,agriculture,irrigation technician,4,yes,yes,day,46,low,0,0
2634,56,male,manufacturing,quality inspector,5,no,yes,day,45,low,0,0
2635,25,female,healthcare,nurse,0,yes,no,night,47,low,0,1
2636,45,male,mining,machine operator,2,yes,no,night,67,medium,1,1
2637,36,male,mining,driller,3,no,yes,day,33,low,0,0
2638,36,female,mining,driller,3,yes,no,day,58,high,0,0
2639,47,male,construction,electrician,3,no,no,night,38,medium,0,1
2640,20,female,manufacturing,quality inspector,2,yes,no,night,52,medium,1,1
2641,46,male,agriculture,farmer,3,yes,yes,day,55,high,0,0
2642,31,male,construction,builder,1,no,no,day,37,medium,1,1
2643,39,male,construction,electrician,6,yes,no,night,32,low,0,1
2644,58,female,agriculture,irrigation technician,4,yes,no,day,37,high,1,1
2645,38,female,agriculture,irrigation technician,10,yes,yes,day,67,medium,0,0
2646,21,female,manufacturing,quality inspector,7,no,yes,day,33,low,0,0
2647,53,female,manufacturing,welder,6,yes,no,day,50,low,0,0
2648,43,female,mining,driller,2,yes,no,day,31,medium,0,0
2649,35,male,manufacturing,quality inspector,10,no,no,night,40,low,0,0
2650,53,male,manufacturing,quality inspector,7,no,no,night,64,medium,0,1
2651,52,male,agriculture,irrigation technician,5,no,yes,night,44,high,0,0
2652,59,male,manufacturing,assembler,4,no,no,night,46,low,0,0
2653,30,female,construction,builder,3,yes,no,night,35,medium,0,0
2654,55,male,manufacturing,welder,7,no,yes,day,69,low,0,0
2655,57,male,agriculture,harvester,9,yes,yes,night,61,low,0,0
2656,31,female,mining,driller,0,yes,yes,day,59,medium,0,0
2657,34,female,healthcare,lab technician,3,no,no,night,56,low,0,1
2658,19,male,construction,foreman,7,yes,yes,night,49,medium,0,0
2659,55,male,healthcare,nurse,7,yes,yes,night,31,medium,0,0
2660,25,female,mining,machine operator,12,no,no,night,44,low,0,1
2661,23,female,agriculture,irrigation technician,8,yes,yes,day,63,medium,0,0
2662,55,female,healthcare,paramedic,6,yes,yes,night,46,low,0,0
2663,59,male,mining,driller,1,yes,yes,day,63,medium,0,0
2664,50,female,mining,surveyor,6,no,no,night,41,medium,0,1
2665,27,female,healthcare,paramedic,3,yes,yes,day,39,low,0,0
2666,45,female,construction,foreman,8,no,no,night,33,medium,0,0
2667,51,female,manufacturing,quality inspector,7,no,yes,night,62,high,1,0
2668,50,female,healthcare,paramedic,5,yes,no,night,30,low,0,1
2669,22,female,healthcare,nurse,6,no,yes,night,42,low,0,0
2670,21,female,construction,foreman,6,no,yes,night,56,medium,0,0
2671,19,male,mining,surveyor,6,no,yes,night,39,low,0,0
2672,30,male,manufacturing,quality inspector,1,yes,no,night,37,low,0,0
2673,50,female,construction,electrician,4,no,yes,night,51,low,1,0
2675,56,female,healthcare,lab technician,8,yes,no,night,55,medium,0,0
2676,45,female,manufacturing,welder,0,no,yes,night,68,medium,0,0
2677,35,male,healthcare,lab technician,3,yes,no,night,43,medium,0,1
2678,35,female,manufacturing,welder,1,no,no,day,63,medium,0,1
2679,51,male,construction,electrician,1,yes,yes,night,42,medium,1,0
2680,18,female,agriculture,irrigation technician,4,yes,no,day,54,low,1,1
2681,25,female,mining,blaster,5,yes,yes,day,30,low,1,0
2682,36,female,healthcare,nurse,8,no,no,night,38,low,1,1
2683,24,female,healthcare,paramedic,2,no,yes,day,41,low,0,0
2684,32,female,mining,blaster,9,no,no,night,32,medium,0,0
2685,57,male,mining,driller,5,yes,yes,day,58,high,0,0
2686,56,male,manufacturing,assembler,4,yes,yes,night,67,medium,0,0
2689,53,male,manufacturing,technician,6,no,no,night,41,medium,1,1
2690,59,male,mining,blaster,0,no,yes,day,68,low,0,0
2691,38,female,agriculture,farmer,3,yes,yes,day,35,high,1,0
2692,47,female,agriculture,harvester,7,no,yes,night,66,medium,0,0
2693,20,female,mining,blaster,2,yes,no,night,57,medium,0,1
2694,58,male,healthcare,lab technician,4,yes,no,day,56,medium,0,1
2695,36,male,manufacturing,quality inspector,5,yes,yes,night,49,medium,0,0
2696,43,female,manufacturing,assembler,2,no,yes,day,40,medium,0,0
2697,24,male,manufacturing,assembler,6,yes,no,day,40,low,0,0
2698,44,female,construction,plumber,4,no,no,day,40,medium,0,0
2699,29,male,manufacturing,welder,4,yes,yes,day,67,medium,0,1
2700,51,male,agriculture,farmer,0,yes,yes,night,49,medium,0,1
2701,18,male,mining,driller,7,yes,yes,day,40,low,0,0
2702,20,female,manufacturing,quality inspector,4,no,yes,day,41,medium,1,0
2703,23,female,healthcare,paramedic,0,yes,no,night,39,low,1,1
2704,55,female,healthcare,lab technician,6,no,yes,day,46,low,0,0
2705,48,male,manufacturing,welder,0,yes,yes,day,64,medium,0,0
2706,38,female,construction,plumber,6,yes,yes,day,41,low,0,0
2707,37,male,agriculture,farmer,3,no,no,day,65,high,0,1
2708,25,male,construction,builder,4,no,yes,day,55,medium,0,1
2709,29,male,agriculture,harvester,8,no,yes,night,49,high,0,0
2710,43,female,healthcare,paramedic,8,yes,no,night,58,medium,0,0
2711,32,male,manufacturing,quality inspector,3,yes,no,day,49,medium,0,0
2712,19,female,construction,electrician,0,yes,no,day,45,medium,0,0
2713,41,male,mining,driller,0,no,yes,night,39,medium,0,0
2714,41,female,construction,plumber,4,yes,yes,night,65,low,0,0
2715,40,male,agriculture,harvester,6,yes,yes,day,43,low,0,0
2716,51,female,mining,blaster,0,yes,yes,night,55,high,0,0
2717,25,male,construction,foreman,6,yes,no,day,55,high,0,0
2718,26,male,healthcare,paramedic,8,yes,yes,night,55,low,0,0
2719,51,female,construction,plumber,5,yes,no,day,34,medium,0,0
2720,41,male,agriculture,farmer,8,no,no,night,58,low,0,0
2721,32,male,construction,foreman,3,yes,yes,night,43,high,0,1
2722,23,male,agriculture,farmer,4,no,yes,night,34,medium,0,1
